VDID,SubAuthorityCode,BiDirectional,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,LocationMile,RoadSection_Start,RoadSection_End,Link_LinkID,Link_Bearing,Link_RoadDirection,Link_LaneNum,Link_ActualLaneNum
VD-N1-N-257-O-SE-22-Loop,NFB-SR,0,1,5,2,120.416629,23.552436,000010,國道1號,0,257K+200,嘉義交流道,民雄交流道,0000101154010Q,E,N,1,1
VD-N1-N-257-O-SW-21-Loop,NFB-SR,0,1,5,2,120.416197,23.552858,000010,國道1號,0,257K+200,嘉義交流道,民雄交流道,0000101154020Q,NE,N,2,2
VD-N1-N-257.260-N-Loop,NFB-SR,0,1,5,1,120.41649,23.555073,000010,國道1號,0,257K+260,嘉義交流道,民雄交流道,0000100125700Q,N,N,3,3
VD-N1-N-257.840-M-Loop,NFB-SR,0,1,5,1,120.41466,23.550133,000010,國道1號,0,257K+840,嘉義交流道,民雄交流道,0000101154000Q,NE,N,3,3
VD-N1-N-258.496-M-Loop,NFB-SR,0,1,5,1,120.41246,23.544567,000010,國道1號,0,258K+496,嘉義交流道,民雄交流道,0000100125810Q,N,N,3,3
VD-N1-N-259.840-M-RS,NFB-SR,0,2,1,1,120.40808,23.533173,000010,國道1號,0,259K+840,嘉義交流道,民雄交流道,0000100125900Q,N,N,3,3
VD-N1-N-260.000-M-Loop,NFB-SR,0,1,5,1,120.40758,23.531813,000010,國道1號,0,260K+000,嘉義交流道,民雄交流道,0000100125900Q,N,N,3,3
VD-N1-N-261.800-M-Loop,NFB-SR,0,1,5,1,120.403946,23.516043,000010,國道1號,0,261K+800,嘉義交流道,民雄交流道,0000100126100Q,N,N,3,3
VD-N1-N-261.840-M-RS,NFB-SR,0,2,1,1,120.4039,23.515682,000010,國道1號,0,261K+840,嘉義交流道,民雄交流道,0000100126100Q,N,N,3,3
VD-N1-N-263.840-N-Loop,NFB-SR,0,1,5,1,120.39614,23.499483,000010,國道1號,0,263K+840,嘉義交流道,民雄交流道,0000101155100I,NE,N,3,3
VD-N1-N-264-I-EN-2-Loop,NFB-SR,0,1,5,2,120.394142,23.494011,000010,國道1號,0,264K+300,水上交流道,嘉義交流道,0000101155090I,N,N,1,1
VD-N1-N-264-I-WN-3-Loop,NFB-SR,0,1,5,2,120.391138,23.494006,000010,國道1號,0,264K+300,水上交流道,嘉義交流道,0000101155050I,W,N,1,1
VD-N1-N-264-O-SE-21-Loop,NFB-SR,0,1,5,2,120.393831,23.493451,000010,國道1號,0,264K+300,水上交流道,嘉義交流道,0000101155030I,E,N,1,1
VD-N1-N-264-O-SW-22-Loop,NFB-SR,0,1,5,2,120.392726,23.494671,000010,國道1號,0,264K+300,水上交流道,嘉義交流道,0000101155070I,S,N,1,1
VD-N1-N-264.650-M-Loop,NFB-SR,0,1,5,1,120.39094,23.493967,000010,國道1號,0,264K+650,水上交流道,嘉義交流道,0000101155040I,NE,N,3,3
VD-N1-N-265.650-M-Loop,NFB-SR,0,1,5,1,120.385254,23.486643,000010,國道1號,0,265K+650,水上交流道,嘉義交流道,0000100126520Q,NE,N,3,3
VD-N1-N-266.672-M-RS,NFB-SR,0,2,1,1,120.379875,23.4759,000010,國道1號,0,266K+672,水上交流道,嘉義交流道,0000100126600Q,NE,N,3,3
VD-N1-N-267.300-M-Loop,NFB-SR,0,1,5,1,120.37885,23.473053,000010,國道1號,0,267K+300,水上交流道,嘉義交流道,0000100126700Q,N,N,3,3
VD-N1-N-267.650-M-RS,NFB-SR,0,2,1,1,120.37795,23.470009,000010,國道1號,0,267K+650,水上交流道,嘉義交流道,0000100126700Q,N,N,3,3
VD-N1-N-268.650-M-RS,NFB-SR,0,2,1,1,120.37592,23.461208,000010,國道1號,0,268K+650,水上交流道,嘉義交流道,0000100126800Q,N,N,3,3
VD-N1-N-269.500-M-Loop,NFB-SR,0,1,5,1,120.373184,23.453993,000010,國道1號,0,269K+500,水上交流道,嘉義交流道,0000100126900Q,NE,N,3,3
VD-N1-N-270.320-N-Loop,NFB-SR,0,1,5,1,120.369255,23.44756,000010,國道1號,0,270K+320,水上交流道,嘉義交流道,0000100127000Q,NE,N,3,3
VD-N1-N-270-I-EN-21-Loop,NFB-SR,0,1,5,2,120.368304,23.444453,000010,國道1號,0,270K+400,嘉義系統交流道,水上交流道,0000101156030Q,NW,N,1,1
VD-N1-N-270-I-WN-22-Loop,NFB-SR,0,1,5,2,120.367778,23.44465,000010,國道1號,0,270K+400,嘉義系統交流道,水上交流道,0000101156040Q,N,N,1,1
VD-N1-N-270-O-SE-1-Loop,NFB-SR,0,1,5,2,120.365943,23.442543,000010,國道1號,0,270K+400,嘉義系統交流道,水上交流道,0000101156000Q,NE,N,2,2
VD-N1-N-270-O-SE-2-Loop,NFB-SR,0,1,5,2,120.367724,23.443902,000010,國道1號,0,270K+400,嘉義系統交流道,水上交流道,0000101156010Q,E,N,1,1
VD-N1-N-271.227-M-Loop,NFB-SR,0,1,5,1,120.36449,23.440676,000010,國道1號,0,271K+227,嘉義系統交流道,水上交流道,0000100127110Q,NE,N,3,3
VD-N1-N-272.505-N-Loop,NFB-SR,0,1,5,1,120.358795,23.430443,000010,國道1號,0,272K+505,嘉義系統交流道,水上交流道,0000101157130Q,N,N,3,3
VD-N1-N-272-O-SW-22X-LOOP,NFB-SR,0,1,5,2,120.35729,23.425403,000010,國道1號,0,272K+830,嘉義系統交流道,水上交流道,0000101157090Q,SE,N,1,1
VD-N1-N-272-O-SW-21-LOOP,NFB-SR,0,1,5,2,120.353837,23.425372,000010,國道1號,0,272K+875,嘉義系統交流道,水上交流道,0000101057060Q,W,N,1,1
VD-N1-N-272-I-EN-21-Loop,NFB-SR,0,1,5,2,120.357669,23.427115,000010,國道1號,0,272K+900,新營服務區,嘉義系統交流道,0000101157100Q,N,N,1,1
VD-N1-N-272-I-WN-22-Loop,NFB-SR,0,1,5,2,120.357929,23.427103,000010,國道1號,0,272K+900,新營服務區,嘉義系統交流道,0000101157120Q,NW,N,1,1
VD-N1-N-272-O-SW-22-LOOP,NFB-SR,0,1,5,2,120.35926,23.423575,100820,國道1號,0,273K+300,新營服務區,嘉義系統交流道,1008201004110Q,NE,N,1,1
VD-N1-N-274.505-M-Loop,NFB-SR,0,1,5,1,120.35483,23.412909,000010,國道1號,0,274K+505,新營服務區,嘉義系統交流道,0000100127400Q,N,N,3,3
VD-N1-N-276.010-M-Loop,NFB-SR,0,1,5,1,120.35527,23.399374,000010,國道1號,0,276K+010,新營服務區,嘉義系統交流道,0000100127600D,N,N,3,3
VD-N1-N-278.007-M-Loop,NFB-SR,0,1,5,1,120.3541,23.381512,000010,國道1號,0,278K+007,新營服務區,嘉義系統交流道,0000100127800D,N,N,3,3
VD-N1-N-279.984-M-Loop,NFB-SR,0,1,5,1,120.34596,23.365467,000010,國道1號,0,279K+987,新營服務區,嘉義系統交流道,0000100127900D,NE,N,3,3
VD-N1-N-281.100-M-LOOP,NFB-SR,0,1,5,1,120.3359925,23.3562715,000010,國道1號,0,281K+100,新營服務區,嘉義系統交流道,0000100128100D,NE,N,1,1
VD-N1-N-282.005-M-Loop,NFB-SR,0,1,5,1,120.33155,23.353167,000010,國道1號,0,282K+005,新營服務區,嘉義系統交流道,0000100128200D,NE,N,3,3
VD-N1-N-283.000-M-RS,NFB-SR,0,2,1,1,120.32084,23.34646,000010,國道1號,0,283K+000,新營服務區,嘉義系統交流道,0000100128300D,NE,N,3,3
VD-N1-N-284.010-M-Loop,NFB-SR,0,1,5,1,120.31319,23.34074,000010,國道1號,0,284K+010,新營服務區,嘉義系統交流道,0000100128410D,NE,N,3,3
VD-N1-N-284-R-SE-1-Loop,NFB-SR,0,1,5,2,120.314186,23.341534,000010,國道1號,0,284K+200,新營交流道,新營服務區,0000101184000D,NE,N,1,1
VD-N1-N-284-R-EN-1-Loop,NFB-SR,0,1,5,2,120.31413,23.34139,000010,國道1號,0,284K+200,新營交流道,新營服務區,0000101184000D,NE,N,1,1
VD-N1-N-286.020-M-Loop,NFB-SR,0,1,5,1,120.30313,23.328756,000010,國道1號,0,286K+020,新營交流道,新營服務區,0000100128600D,NE,N,3,3
VD-N1-N-288.010-N-Loop,NFB-SR,0,1,5,1,120.29447,23.312714,000010,國道1號,0,288K+010,新營交流道,新營服務區,0000101158080D,NE,N,3,3
VD-N1-N-288-I-EN-2-Loop,NFB-SR,0,1,5,2,120.290617,23.306431,000010,國道1號,0,288K+400,下營系統交流道,新營交流道,0000101158030D,W,N,1,1
VD-N1-N-288-I-WN-3-Loop,NFB-SR,0,1,5,2,120.291962,23.306708,000010,國道1號,0,288K+400,下營系統交流道,新營交流道,0000101158030D,W,N,1,1
VD-N1-N-288-O-SE-21-Loop,NFB-SR,0,1,5,2,120.292509,23.306629,000010,國道1號,0,288K+400,下營系統交流道,新營交流道,0000101158010D,NE,N,1,1
VD-N1-N-288-O-SW-22-Loop,NFB-SR,0,1,5,2,120.292269,23.307165,000010,國道1號,0,288K+400,下營系統交流道,新營交流道,0000101158050D,SE,N,1,1
VD-N1-N-290.000-M-Loop,NFB-SR,0,1,5,1,120.28409,23.297573,000010,國道1號,0,290K+000,下營系統交流道,新營交流道,0000100128950D,NE,N,3,3
VD-N1-N-291.995-M-Loop,NFB-SR,0,1,5,1,120.27475,23.281878,000010,國道1號,0,291K+995,下營系統交流道,新營交流道,0000100129100D,NE,N,3,3
VD-N1-N-292.000-M-RS,NFB-SR,0,2,1,1,120.27472,23.281843,000010,國道1號,0,292K+000,下營系統交流道,新營交流道,0000100129100D,NE,N,3,3
VD-N1-N-293.450-M-Loop,NFB-SR,0,1,5,1,120.265473,23.271922,000010,國道1號,0,293K+450,下營系統交流道,新營交流道,0000100129300D,NE,N,3,3
VD-N1-N-293.450-M-RS,NFB-SR,0,2,1,1,120.265461,23.27193,000010,國道1號,0,293K+450,下營系統交流道,新營交流道,0000100129300D,NE,N,3,3
VD-N1-N-295.530-M-Loop,NFB-SR,0,1,5,1,120.25698,23.254948,000010,國道1號,0,295K+530,下營系統交流道,新營交流道,0000100129500D,NE,N,3,3
VD-N1-N-297.530-M-Loop,NFB-SR,0,1,5,1,120.24836,23.238752,000010,國道1號,0,297K+530,下營系統交流道,新營交流道,0000100129700D,NE,N,3,3
VD-N1-N-299.280-N-Loop,NFB-SR,0,1,5,1,120.24107,23.224533,000010,國道1號,0,299K+280,下營系統交流道,新營交流道,0000100129900D,N,N,3,3
VD-N1-N-299-O-SW-21-LOOP,NFB-SR,0,1,5,2,120.236211,23.220588,100840,國道1號,0,299K+550,下營系統交流道,新營交流道,1008401103080D,NW,N,1,1
VD-N1-N-299-I-EN-21-Loop,NFB-SR,0,1,5,2,120.240532,23.221253,000010,國道1號,0,299K+570,麻豆交流道,下營系統交流道,0000101159070D,NW,N,1,1
VD-N1-N-299-I-WN-22-Loop,NFB-SR,0,1,5,2,120.240285,23.221214,000010,國道1號,0,299K+570,麻豆交流道,下營系統交流道,0000101159060D,N,N,1,1
VD-N1-N-299-O-SE-22-LOOP,NFB-SR,0,1,5,2,120.241909,23.217536,100840,國道1號,0,299K+600,麻豆交流道,下營系統交流道,1008401003080D,SE,N,1,1
VD-N1-N-301.000-M-Loop,NFB-SR,0,1,5,1,120.23714,23.209522,000010,國道1號,0,301K+000,麻豆交流道,下營系統交流道,0000100130100D,N,N,3,3
VD-N1-N-302.340-M-Loop,NFB-SR,0,1,5,1,120.2365,23.19748,000010,國道1號,0,302K+340,麻豆交流道,下營系統交流道,0000100130200D,N,N,3,3
VD-N1-N-303.470-N-Loop,NFB-SR,0,1,5,1,120.23622,23.187317,000010,國道1號,0,303K+470,麻豆交流道,下營系統交流道,0000101160050D,N,N,3,3
VD-N1-N-303-I-EN-21-Loop,NFB-SR,0,1,5,2,120.236517,23.183119,000010,國道1號,0,303K+700,安定交流道,麻豆交流道,0000101160030D,NW,N,1,1
VD-N1-N-303-I-WN-22-Loop,NFB-SR,0,1,5,2,120.236144,23.183103,000010,國道1號,0,303K+700,安定交流道,麻豆交流道,0000101160040D,N,N,1,1
VD-N1-N-303-O-SE-1-Loop,NFB-SR,0,1,5,2,120.235544,23.180137,000010,國道1號,0,303K+700,安定交流道,麻豆交流道,0000101160000D,N,N,2,2
VD-N1-N-303-O-SW-2-Loop,NFB-SR,0,1,5,2,120.236245,23.182443,000010,國道1號,0,303K+700,安定交流道,麻豆交流道,0000101160020D,N,N,1,1
VD-N1-N-305.242-M-Loop,NFB-SR,0,1,5,1,120.23357,23.171568,000010,國道1號,0,305K+242,安定交流道,麻豆交流道,0000100130500D,N,N,3,3
VD-N1-N-306.987-M-Loop,NFB-SR,0,1,5,1,120.230705,23.15613,000010,國道1號,0,306K+987,安定交流道,麻豆交流道,0000100130600D,N,N,3,3
VD-N1-N-308.988-M-Loop,NFB-SR,0,1,5,1,120.23415,23.138523,000010,國道1號,0,308K+988,安定交流道,麻豆交流道,0000100130800D,N,N,3,3
VD-N1-N-310.700-N-Loop,NFB-SR,0,1,5,1,120.2407,23.124344,000010,國道1號,0,310K+700,安定交流道,麻豆交流道,0000100131070D,NW,N,3,3
VD-N1-N-311-I-EN-21-Loop,NFB-SR,0,1,5,2,120.244004,23.118268,000010,國道1號,0,311K+100,台南系統交流道,安定交流道,0000101161040D,N,N,1,1
VD-N1-N-311-I-WN-22-Loop,NFB-SR,0,1,5,2,120.244353,23.118421,000010,國道1號,0,311K+100,台南系統交流道,安定交流道,0000101161030D,NW,N,1,1
VD-N1-N-311-O-SE-1-Loop,NFB-SR,0,1,5,2,120.245336,23.113458,000010,國道1號,0,311K+100,台南系統交流道,安定交流道,0000101161000D,N,N,2,2
VD-N1-N-311-O-SE-2-Loop,NFB-SR,0,1,5,2,120.244249,23.117688,000010,國道1號,0,311K+100,台南系統交流道,安定交流道,0000101161020D,N,N,2,2
VD-N1-N-312.700-M-Loop,NFB-SR,0,1,5,1,120.24711,23.107344,000010,國道1號,0,312K+700,台南系統交流道,安定交流道,0000100131220D,N,N,3,3
VD-N1-N-314.240-M-LOOP,NFB-SR,0,1,5,1,120.2507531,23.0906566,000010,國道1號,0,314K+240,台南系統交流道,安定交流道,0000100131400D,N,N,1,1
VD-N1-N-314.550-M-RS,NFB-SR,0,2,1,1,120.25065,23.091028,000010,國道1號,0,314K+550,台南系統交流道,安定交流道,0000100131400D,N,N,3,3
VD-N1-N-315.010-N-Loop,NFB-SR,0,1,5,1,120.2513,23.086933,000010,國道1號,0,315K+010,台南系統交流道,安定交流道,0000100131500D,N,N,3,3
VD-N1-N-315-I-EN-21-Loop,NFB-SR,0,1,5,2,120.253123,23.081743,000010,國道1號,0,315K+500,永康交流道,台南系統交流道,0000101162060D,NE,N,1,1
VD-N1-N-315-I-EN-21X-Loop,NFB-SR,0,1,5,2,120.249454,23.078239,000010,國道1號,0,315K+500,永康交流道,台南系統交流道,0000101162060D,NE,N,1,1
VD-N1-N-315-I-WN-22-Loop,NFB-SR,0,1,5,2,120.253244,23.081829,000010,國道1號,0,315K+500,永康交流道,台南系統交流道,0000101162050D,NW,N,1,1
VD-N1-N-315-I-WN-22X-Loop,NFB-SR,0,1,5,2,120.255176,23.079946,000010,國道1號,0,315K+500,永康交流道,台南系統交流道,0000101162050D,NW,N,1,1
VD-N1-N-315.985-M-Loop,NFB-SR,0,1,5,1,120.25238,23.078215,000010,國道1號,0,315K+985,永康交流道,台南系統交流道,0000100131520D,N,N,3,3
VD-N1-N-316.200-M-Loop,NFB-SR,0,1,5,1,120.25256,23.076283,000010,國道1號,0,316K+200,永康交流道,台南系統交流道,0000100131600D,N,N,1,1
VD-N1-N-316.910-M-RS,NFB-SR,0,2,1,1,120.25303,23.069902,000010,國道1號,0,316K+910,永康交流道,台南系統交流道,0000100131660D,N,N,4,4
VD-N1-N-317.600-M-RS,NFB-SR,0,2,1,1,120.2533,23.063704,000010,國道1號,0,317K+600,永康交流道,台南系統交流道,0000100131700D,N,N,4,4
VD-N1-N-318.480-M-Loop,NFB-SR,0,1,5,1,120.25335,23.055775,000010,國道1號,0,318K+480,永康交流道,台南系統交流道,0000100131840D,N,N,3,3
VD-N1-N-319.400-N-Loop,NFB-SR,0,1,5,1,120.252594,23.047543,000010,國道1號,0,319K+400,永康交流道,台南系統交流道,0000100131900D,N,N,3,3
VD-N1-N-319-I-EN-2-Loop,NFB-SR,0,1,5,2,120.252259,23.044336,000010,國道1號,0,319K+600,大灣交流道,永康交流道,0000101163070D,NW,N,1,1
VD-N1-N-319-I-WN-3-Loop,NFB-SR,0,1,5,2,120.252157,23.044326,000010,國道1號,0,319K+600,大灣交流道,永康交流道,0000101163060D,N,N,1,1
VD-N1-N-319-O-SE-21-Loop,NFB-SR,0,1,5,2,120.252946,23.041715,000010,國道1號,0,319K+600,大灣交流道,永康交流道,0000101163010D,NE,N,1,1
VD-N1-N-319-O-SW-22-Loop,NFB-SR,0,1,5,2,120.251618,23.041592,000010,國道1號,0,319K+600,大灣交流道,永康交流道,0000101163020D,N,N,1,1
VD-N1-N-320.750-M-Loop,NFB-SR,0,1,5,1,120.25028,23.035568,000010,國道1號,0,320K+750,大灣交流道,永康交流道,0000100132050D,N,N,3,3
VD-N1-N-321.750-M-RS,NFB-SR,0,2,1,1,120.249405,23.026628,000010,國道1號,0,321K+750,大灣交流道,永康交流道,0000100132100D,N,N,3,3
VD-N1-N-322.750-M-RS,NFB-SR,0,2,1,1,120.2508,23.017748,000010,國道1號,0,322K+750,大灣交流道,永康交流道,0000100132200D,N,N,3,3
VD-N1-N-323.015-M-Loop,NFB-SR,0,1,5,1,120.25045,23.015392,000010,國道1號,0,323K+015,大灣交流道,永康交流道,0000100132300D,N,N,4,4
VD-N1-N-323.825-M-RS,NFB-SR,0,2,1,1,120.24859,23.008318,000010,國道1號,0,323K+825,大灣交流道,永康交流道,0000100132300D,N,N,3,3
VD-N1-N-324.200-M-Loop,NFB-SR,0,1,5,1,120.24824,23.004953,000010,國道1號,0,324K+200,大灣交流道,永康交流道,0000100132400D,N,N,3,3
VD-N1-N-324-I-EN-1-Loop,NFB-SR,0,1,5,2,120.2484,23.0003,000010,國道1號,0,324K+480,仁德交流道,大灣交流道,0000101164000D,N,N,1,1
VD-N1-N-324.750-M-RS,NFB-SR,0,2,1,1,120.24827,22.999992,000010,國道1號,0,324K+750,仁德交流道,大灣交流道,0000100132450D,N,N,3,3
VD-N1-N-324.995-M-Loop,NFB-SR,0,1,5,1,120.24828,22.997778,000010,國道1號,0,324K+995,仁德交流道,大灣交流道,0000100132450D,N,N,3,3
VD-N1-N-325.750-M-RS,NFB-SR,0,2,1,1,120.24833,22.991009,000010,國道1號,0,325K+750,仁德交流道,大灣交流道,0000100132500D,N,N,3,3
VD-N1-N-326.400-M-Loop,NFB-SR,0,1,5,1,120.2484,22.985144,000010,國道1號,0,326K+400,仁德交流道,大灣交流道,0000100132630D,N,N,3,3
VD-N1-N-327.200-N-Loop,NFB-SR,0,1,5,1,120.248634,22.977962,000010,國道1號,0,327K+200,仁德交流道,大灣交流道,0000100132700D,N,N,3,3
VD-N1-N-327-I-EN-1-Loop,NFB-SR,0,1,5,2,120.248497,22.985507,000010,國道1號,0,327K+400,仁德系統交流道,仁德交流道,0000101165080D,N,N,1,1
VD-N1-N-327-O-SE-1A-Loop,NFB-SR,0,1,5,2,120.249283,22.974164,000010,國道1號,0,327K+400,仁德系統交流道,仁德交流道,0000101165070D,N,N,1,1
VD-N1-N-327-O-SE-1B-Loop,NFB-SR,0,1,5,2,120.249065,22.976178,000010,國道1號,0,327K+400,仁德系統交流道,仁德交流道,0000101165070D,N,N,2,2
VD-N1-N-328.070-M-Loop,NFB-SR,0,1,5,1,120.24977,22.9702,000010,國道1號,0,328K+070,仁德系統交流道,仁德交流道,0000100132800D,N,N,3,3
VD-N1-N-328.820-M-Loop,NFB-SR,0,1,5,1,120.250114,22.963482,000010,國道1號,0,328K+820,仁德系統交流道,仁德交流道,0000100132850D,N,N,3,3
VD-N1-N-328.880-M-RS,NFB-SR,0,2,1,1,120.249803,22.958978,000010,國道1號,0,328K+880,仁德系統交流道,仁德交流道,0000100132900D,N,N,3,3
VD-N1-N-330.555-N-Loop,NFB-SR,0,1,5,1,120.24893,22.948528,000010,國道1號,0,330K+555,仁德系統交流道,仁德交流道,0000100133050D,N,N,3,3
VD-N1-N-330-O-SW-21-LOOP,NFB-SR,0,1,5,2,120.246873,22.943656,000010,國道1號,0,330K+675,仁德系統交流道,仁德交流道,0000101166020D,NW,N,1,1
VD-N1-N-330-I-EN-21-Loop,NFB-SR,0,1,5,2,120.249715,22.943959,000010,國道1號,0,330K+700,仁德服務區,仁德系統交流道,0000101166050D,NW,N,1,1
VD-N1-N-330-I-WN-22-Loop,NFB-SR,0,1,5,2,120.249618,22.943931,000010,國道1號,0,330K+700,仁德服務區,仁德系統交流道,0000101166060D,NE,N,1,1
VD-N1-N-330-O-SE-22-LOOP,NFB-SR,0,1,5,2,120.253646,22.940934,100860,國道1號,0,330K+820,仁德服務區,仁德系統交流道,1008601004050D,NE,N,1,1
VD-N1-N-332.400-M-Loop,NFB-SR,0,1,5,1,120.25407,22.932102,000010,國道1號,0,332K+400,仁德服務區,仁德系統交流道,0000100133200D,N,N,4,4
VD-N1-N-334.020-M-Loop,NFB-SR,0,1,5,1,120.26007,22.918617,000010,國道1號,0,334K+020,仁德服務區,仁德系統交流道,0000100133400D,N,N,4,4
VD-N1-N-335-R-SE-1-Loop,NFB-SR,0,1,5,2,120.264726,22.908798,000010,國道1號,0,335K+100,路竹交流道,仁德服務區,0000101185010D,NW,N,1,1
VD-N1-N-335-R-EN-1-Loop,NFB-SR,0,1,6,2,120.265212,22.907676,000010,國道1號,0,335K+100,路竹交流道,仁德服務區,0000101185010D,NW,N,1,1
VD-N1-N-335.180-M-Loop,NFB-SR,0,1,5,1,120.26612,22.90552,000010,國道1號,0,335K+180,路竹交流道,仁德服務區,0000100133520D,N,N,3,3
VD-N1-N-336.400-M-Loop,NFB-SR,0,1,5,1,120.26901,22.898832,000010,國道1號,0,336K+400,路竹交流道,仁德服務區,0000100133630D,NW,N,3,3
VD-N1-N-338.070-N-Loop,NFB-SR,0,1,5,1,120.27613,22.885305,000010,國道1號,0,338K+070,路竹交流道,仁德服務區,0000100133800E,NW,N,3,3
VD-N1-N-338-I-EN-21-Loop,NFB-SR,0,1,5,2,120.278265,22.881767,000010,國道1號,0,338K+300,高科交流道,路竹交流道,0000101167040E,NW,N,1,1
VD-N1-N-338-I-WN-22-Loop,NFB-SR,0,1,5,2,120.278354,22.881797,000010,國道1號,0,338K+300,高科交流道,路竹交流道,0000101167030E,NW,N,1,1
VD-N1-N-338-O-SE-1-Loop,NFB-SR,0,1,5,2,120.281508,22.876118,000010,國道1號,0,338K+300,高科交流道,路竹交流道,0000101167000E,N,N,2,2
VD-N1-N-338-O-SW-2-Loop,NFB-SR,0,1,5,2,120.282055,22.879093,000010,國道1號,0,338K+300,高科交流道,路竹交流道,0000101167020E,N,N,2,2
VD-N1-N-339.975-M-Loop,NFB-SR,0,1,5,1,120.28402,22.869802,000010,國道1號,0,339K+975,高科交流道,路竹交流道,0000100133940E,NW,N,3,3
VD-N1-N-341.975-N-Loop,NFB-SR,0,1,5,1,120.29092,22.85296,000010,國道1號,0,341K+975,高科交流道,路竹交流道,0000100134100E,N,N,3,3
VD-N1-N-342-I-WN-2-Loop,NFB-SR,0,1,5,2,120.295102,22.846604,000010,國道1號,0,342K+300,岡山交流道,高科交流道,0000101168040E,NW,N,1,1
VD-N1-N-342-O-SE-1-Loop,NFB-SR,0,1,5,2,120.298316,22.841797,000010,國道1號,0,342K+300,岡山交流道,高科交流道,0000101168000E,NW,N,2,2
VD-N1-N-342-O-SW-2-Loop,NFB-SR,0,1,5,2,120.296054,22.845193,000010,國道1號,0,342K+300,岡山交流道,高科交流道,0000101168000E,NW,N,1,1
VD-N1-N-343.790-M-Loop,NFB-SR,0,1,5,1,120.30004,22.838968,000010,國道1號,0,343K+790,岡山交流道,高科交流道,0000100134360E,NW,N,3,3
VD-N1-N-345.995-M-Loop,NFB-SR,0,1,5,1,120.311195,22.822021,000010,國道1號,0,345K+995,岡山交流道,高科交流道,0000100134500E,NW,N,3,3
VD-N1-N-347.115-M-LOOP,NFB-SR,0,1,5,1,120.3153943,22.8081322,000010,國道1號,0,347K+115,岡山交流道,高科交流道,0000100134700E,N,N,1,1
VD-N1-N-347.680-M-RS,NFB-SR,0,2,1,1,120.31556,22.807411,000010,國道1號,0,347K+680,岡山交流道,高科交流道,0000100134700E,N,N,3,3
VD-N1-N-348.002-M-Loop,NFB-SR,0,1,5,1,120.31627,22.804596,000010,國道1號,0,348K+002,岡山交流道,高科交流道,0000100134800E,N,N,3,3
VD-N1-N-349.220-N-Loop,NFB-SR,0,1,5,1,120.31903,22.793926,000010,國道1號,0,349K+220,岡山交流道,高科交流道,0000100134900E,N,N,3,3
VD-N1-N-349-I-EN-21-Loop,NFB-SR,0,1,5,2,120.322128,22.788515,000010,國道1號,0,349K+400,楠梓交流道,岡山交流道,0000101169030E,NW,N,1,1
VD-N1-N-349-I-WN-22-Loop,NFB-SR,0,1,5,2,120.321752,22.788495,000010,國道1號,0,349K+400,楠梓交流道,岡山交流道,0000101169040E,N,N,1,1
VD-N1-N-349-O-SE-21-Loop,NFB-SR,0,1,5,2,120.321559,22.787852,000010,國道1號,0,349K+400,楠梓交流道,岡山交流道,0000101169010E,N,N,1,1
VD-N1-N-349-O-SW-22-Loop,NFB-SR,0,1,5,2,120.32127,22.788278,000010,國道1號,0,349K+400,楠梓交流道,岡山交流道,0000101169020E,N,N,1,1
VD-N1-N-350.994-M-Loop,NFB-SR,0,1,5,1,120.324,22.778645,000010,國道1號,0,350K+994,楠梓交流道,岡山交流道,0000100135050E,N,N,3,3
VD-N1-N-351.600-M-RS,NFB-SR,0,2,1,1,120.3276,22.769,000010,國道1號,0,351K+600,楠梓交流道,岡山交流道,0000100135200E,N,N,3,3
VD-N1-N-353.010-M-Loop,NFB-SR,0,1,5,1,120.330894,22.761662,000010,國道1號,0,353K+010,楠梓交流道,岡山交流道,0000100135300E,N,N,4,4
VD-N1-N-353.155-M-RS,NFB-SR,0,2,1,1,120.33147,22.760466,000010,國道1號,0,353K+155,楠梓交流道,岡山交流道,0000100135300E,N,N,3,3
VD-N1-N-355.160-N-LOOP,NFB-SR,0,1,5,1,120.334755,22.742785,000010,國道1號,0,355K+160,楠梓交流道,岡山交流道,0000100135520E,N,N,3,3
VD-N1-N-355.660-N-Loop,NFB-SR,0,1,5,1,120.33461,22.738358,000010,國道1號,0,355K+660,楠梓交流道,岡山交流道,0000100135520E,N,N,3,3
VD-N1-N-356.160-N-Loop,NFB-SR,0,1,5,1,120.33445,22.733843,000010,國道1號,0,356K+160,楠梓交流道,岡山交流道,0000100135600E,N,N,3,3
VD-N1-N-356-I-EN-2-Loop,NFB-SR,0,1,5,2,120.334706,22.738791,000010,國道1號,0,356K+200,鼎金系統交流道,楠梓交流道,0000101170110E,N,N,1,1
VD-N1-N-356-I-EN-31-Loop,NFB-SR,0,1,5,2,120.335154,22.738423,000010,國道1號,0,356K+200,鼎金系統交流道,楠梓交流道,0000101170070E,NW,N,1,1
